,track_id,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,mood
532,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,174853,4,sad
533,26hOm7dTtBi0TdpDGl141t,Die For You,Joji,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,spotify:track:26hOm7dTtBi0TdpDGl141t,211667,4,sad
534,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,spotify:track:3J8EOeKLTLXORtWPpOU5bE,205458,4,sad
535,3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,spotify:track:3EPXxR3ImUwfayaurPi3cm,196373,4,sad
536,0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,159382,4,sad
537,4guBZjUyrGoHsTahO3IHdj,Did It Again,Lil Tecca,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,spotify:track:4guBZjUyrGoHsTahO3IHdj,116240,4,sad
538,7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,SLANDER,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,spotify:track:7F1CiKqrY44kh5cDqwHOnx,176972,4,sad
539,1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,spotify:track:1Xi84slp6FryDSCbzq4UCD,183624,3,sad
540,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,179080,4,sad
541,0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,spotify:track:0RLLvYBopDwooCyvnTwgYu,224000,1,sad
542,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,spotify:track:5yuShbu70mtHXY0yLzCQLQ,179613,4,sad
543,047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,spotify:track:047fCsbO4NdmwCBn8pcUXl,347227,5,sad
544,5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,spotify:track:5hnGrTBaEsdukpDF6aZg8a,163603,4,sad
545,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,The Kid LAROI,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,spotify:track:1KMkcUvF7m3SDChDOa7i5L,161385,4,sad
